web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category
https://www.ibdb.com/broadway-production/sweet-charity-4409,Sweet Charity,Bob Fosse,Dorothy Fields,Neil Simon,"Jerome Minskoff,James M. Nederlander,Arthur RubinandJoseph Harris","Apr 15, 1986","Apr 27, 1986","Mar 15, 1987",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/the-temptations-and-the-four-tops-4402,The Temptations and The Four Tops,,,,Lee GuberandShelly Gross,"Mar 25, 1986","Mar 25, 1986","Mar 30, 1986",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/peter-paul-mary-from-bleecker-to-broadway-4400,"Peter, Paul & Mary ""From Bleecker to Broadway""",,,,"Guber / Gross Productions,The Nederlander OrganizationandMinskoff Organization","Mar 18, 1986","Mar 18, 1986","Mar 23, 1986",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/patti-labelle-4398,Patti LaBelle,,,,"Guber / Gross Productions,The Nederlander OrganizationandMinskoff Organization","Feb 18, 1986","Feb 18, 1986","Mar 16, 1986",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/the-tap-dance-kid-4329,The Tap Dance Kid,Vivian Matalon,Robert Lorick,Charles Blackwell,"Stanley White,Evelyn Barron,Harvey J. KlarisandMichel Stuart","Nov 16, 1983","Dec 21, 1983","Aug 11, 1985",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/marilyn-4239,Marilyn,Kenny OrtegaandThommie Walsh(Uncredited),"Jeanne Napoli,Doug Frank,Gary Portnoy,Beth LawrenceandNorman Thalheimer",,"Malcolm Cooke,William May,Dolores Quinton,James Kabler,Joseph DioGuardi,John Ricciardelli,Arnold Bruck,Tom Kaye,Leo Rosenthal,Harper Sibley,June CurtisandRenee Blau","Oct 20, 1983","Nov 20, 1983","Dec 03, 1983",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/dance-a-little-closer-4227,Dance a Little Closer,Alan Jay Lerner,Alan Jay Lerner,Alan Jay Lerner,"Frederick Brisson,Jerome Minskoff,James M. NederlanderandThe John F. Kennedy Center for the Performing Arts","Apr 16, 1983","May 11, 1983","May 11, 1983",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/the-pirates-of-penzance-4088,The Pirates of Penzance,Wilford Leach,Sir Arthur Sullivan,,Joseph Papp,"Dec 22, 1980","Jan 08, 1981","Nov 28, 1982",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/can-can-4113,Can-Can,Abe Burrows,Cole Porter,Abe Burrows,"James M. Nederlander,Arthur Rubin,Jerome Minskoff,Stewart F. Lane,Carole J. ShorensteinandCharles D. Kelman","Apr 16, 1981","Apr 30, 1981","May 03, 1981",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/west-side-story-3684,West Side Story,Jerome Robbins,Stephen Sondheim,Arthur Laurents,"Gladys Rackmil,The John F. Kennedy Center for the Performing ArtsandJames M. Nederlander","Feb 07, 1980","Feb 14, 1980","Nov 30, 1980",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/chinese-acrobats-magicians-of-taiwan-3827,Chinese Acrobats & Magicians of Taiwan,,,,"Columbia Artists Theatricals, Corp.,James M. NederlanderandJerome Minskoff","Dec 18, 1979","Dec 18, 1979","Dec 30, 1979",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/engelbert-humperdinck-on-broadway-3818,Engelbert (Humperdinck) on Broadway,,,,Lee GuberandShelly Gross,"Nov 09, 1979","Nov 09, 1979","Nov 18, 1979",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/shirley-bassey-13104,Shirley Bassey,,,,Ron Delsener,"Sep 10, 1979","Sep 10, 1979","Sep 22, 1979",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/got-tu-go-disco-3802,Got Tu Go Disco,Larry Forde,"Kenny Lehman,John Davis,Ray Chew,Nat Adderley, Jr.,Thomas Jones,Wayne Morrison,Steve Boston,Eugene Narmore,Betty RowlandandJerry Powell",John Zodrow,Jerry Brandt,"Jun 17, 1979","Jun 25, 1979","Jun 30, 1979",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/bjart-ballet-of-the-twentieth-century-13103,Béjart: Ballet of the Twentieth Century,Maurice Huisman,Robert SchumannandNino Rota,,The National Opera of BelgiumandTheatre Royal de la Monnaie,"Mar 06, 1979","Mar 06, 1979","Mar 25, 1979",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/icedancing-3909,Icedancing,John Curry,,,"Charlotte Kirk,David SingerandCubby Downe","Dec 19, 1978","Dec 19, 1978","Dec 31, 1978",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/king-of-hearts-3792,King of Hearts,Ron Field,Jacob Brackman,Joseph Stein,Joseph KipnessandPatty Grubman,"Oct 17, 1978","Oct 22, 1978","Dec 03, 1978",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/angel-4059,Angel,Philip Rose,Peter Udell,Ketti FringsandPeter Udell,Philip RoseandEllen Madison,"May 04, 1978","May 10, 1978","May 13, 1978",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/dutch-national-ballet-501214,Dutch National Ballet,,,,James M. NederlanderandS. A.  Gorlinsky,"Apr 18, 1978","Apr 18, 1978","Apr 30, 1978",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/murray-louis-dance-company-13101,Murray Louis Dance Company,,,,,"Apr 11, 1978","Apr 11, 1978","Apr 16, 1978",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/cleo-on-broadway-4015,Cleo on Broadway,,,,Ron Delsener,"Oct 05, 1977","Oct 05, 1977","Oct 09, 1977",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/pippin-3096,Pippin,Bob Fosse,Stephen Schwartz,Roger O. Hirson,Stuart Ostrow,"Oct 18, 1972","Oct 23, 1972","Jun 12, 1977",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/merce-cunningham-and-dance-company-13099,Merce Cunningham and Dance Company,,,,,"Jan 18, 1977","Jan 18, 1977","Jan 23, 1977",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/chinese-acrobats-of-taiwan-3873,Chinese Acrobats of Taiwan,,,,Michael Ries,"Nov 23, 1976","Nov 23, 1976","Dec 05, 1976",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/dutch-national-ballet-13102,Dutch National Ballet,,,,,,,,2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/debbie-3855,Debbie,,,,Raymax Productions,"Sep 16, 1976","Sep 16, 1976","Sep 26, 1976",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/rockabye-hamlet-3790,Rockabye Hamlet,Gower Champion,Cliff Jones,Cliff Jones,"Lester Osterman Productions (Lester Osterman, Richard Horner)andJoseph Kipness","Jan 26, 1976","Feb 17, 1976","Feb 21, 1976",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/hello-dolly-3769,"Hello, Dolly!",Lucia Victor,Jerry Herman,Michael Stewart,Robert Cherin,"Nov 02, 1975","Nov 06, 1975","Dec 21, 1975",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/bette-midlers-clams-on-the-half-shell-revue-3744,Bette Midler's Clams on the Half Shell Revue,Joe Layton,Jimmie Haskell,"Bruce Vilanch,Bill HennessyandJerry Blatt",Aaron Russo,"Apr 14, 1975","Apr 14, 1975","Jun 22, 1975",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/clarence-darrow-3727,Clarence Darrow,John Houseman,,David W. Rintels,Mike MerrickandDon Gregory,"Mar 03, 1975","Mar 03, 1975","Mar 22, 1975",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/tony-lena-sing-3485,Tony & Lena Sing,,,,"Lee Guber,Shelly GrossandJoseph Harris","Oct 30, 1974","Oct 30, 1974","Nov 24, 1974",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/charles-aznavour-on-broadway-3479,Charles Aznavour on Broadway,,,,"Lee Guber,Shelly GrossandJoseph Harris","Oct 15, 1974","Oct 15, 1974","Oct 27, 1974",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/irene-3182,Irene,Gower Champion,Joseph McCarthy,Hugh WheelerandJoseph Stein,"Harry Rigby,Albert W. SeldenandJerome Minskoff","Mar 01, 1973","Mar 13, 1973","Sep 07, 1974",2025-06-26,Creative Team and Performance Data
