Title,web_Link
Lunch Hour,https://www.ibdb.com/broadway-production/lunch-hour-4076
Romantic Comedy,https://www.ibdb.com/broadway-production/romantic-comedy-3817
I Love My Wife,https://www.ibdb.com/broadway-production/i-love-my-wife-3994
American Buffalo,https://www.ibdb.com/broadway-production/american-buffalo-3895
Poor Murderer,https://www.ibdb.com/broadway-production/poor-murderer-3868
Legend,https://www.ibdb.com/broadway-production/legend-3840
Travesties,https://www.ibdb.com/broadway-production/travesties-3765
The Night That Made America Famous,https://www.ibdb.com/broadway-production/the-night-that-made-america-famous-3726
Dreyfus in Rehearsal,https://www.ibdb.com/broadway-production/dreyfus-in-rehearsal-3482
Noël Coward in Two Keys,https://www.ibdb.com/broadway-production/nol-coward-in-two-keys-3704
Holiday,https://www.ibdb.com/broadway-production/holiday-3667
Chemin de Fer,https://www.ibdb.com/broadway-production/chemin-de-fer-3660
The Visit,https://www.ibdb.com/broadway-production/the-visit-3659
Emperor Henry IV,https://www.ibdb.com/broadway-production/emperor-henry-iv-3186
Don't Play Us Cheap!,https://www.ibdb.com/broadway-production/dont-play-us-cheap-3544
Captain Brassbound's Conversion,https://www.ibdb.com/broadway-production/captain-brassbounds-conversion-3531
Voices,https://www.ibdb.com/broadway-production/voices-3526
Inner City,https://www.ibdb.com/broadway-production/inner-city-3629
Ain't Supposed to Die a Natural Death,https://www.ibdb.com/broadway-production/aint-supposed-to-die-a-natural-death-3616
The Philanthropist,https://www.ibdb.com/broadway-production/the-philanthropist-3591
Conduct Unbecoming,https://www.ibdb.com/broadway-production/conduct-unbecoming-3088
A Place for Polly,https://www.ibdb.com/broadway-production/a-place-for-polly-3524
The Chinese and Dr. Fish,https://www.ibdb.com/broadway-production/the-chinese-and-dr-fish-3512
The Front Page,https://www.ibdb.com/broadway-production/the-front-page-3298
The Front Page,https://www.ibdb.com/broadway-production/the-front-page-2869
Zelda,https://www.ibdb.com/broadway-production/zelda-2855
The Goodbye People,https://www.ibdb.com/broadway-production/the-goodbye-people-3440
Rockefeller and the Red Indians,https://www.ibdb.com/broadway-production/rockefeller-and-the-red-indians-3430
Noël Coward's Sweet Potato,https://www.ibdb.com/broadway-production/nol-cowards-sweet-potato-3413
Happiness Is Just a Little Thing Called a Rolls Royce,https://www.ibdb.com/broadway-production/happiness-is-just-a-little-thing-called-a-rolls-royce-3397
The Seven Descents of Myrtle,https://www.ibdb.com/broadway-production/the-seven-descents-of-myrtle-3385
Don't Drink the Water,https://www.ibdb.com/broadway-production/dont-drink-the-water-3347
The Little Foxes,https://www.ibdb.com/broadway-production/the-little-foxes-2964
Black Comedy / White Lies,https://www.ibdb.com/broadway-production/black-comedy--white-lies-12579
Les Ballets Africains,https://www.ibdb.com/broadway-production/les-ballets-africains-3346
We Have Always Lived in the Castle,https://www.ibdb.com/broadway-production/we-have-always-lived-in-the-castle-3336
Wait Until Dark,https://www.ibdb.com/broadway-production/wait-until-dark-3128
Xmas in Las Vegas,https://www.ibdb.com/broadway-production/xmas-in-las-vegas-3262
The Amen Corner,https://www.ibdb.com/broadway-production/the-amen-corner-3235
Beyond the Fringe '65,https://www.ibdb.com/broadway-production/beyond-the-fringe-65-2844
The Passion of Josef D.,https://www.ibdb.com/broadway-production/the-passion-of-josef-d-2818
The Irregular Verb to Love,https://www.ibdb.com/broadway-production/the-irregular-verb-to-love-3015
Tchin-Tchin,https://www.ibdb.com/broadway-production/tchin-tchin-2925
Moby Dick,https://www.ibdb.com/broadway-production/moby-dick-2968
Step on a Crack,https://www.ibdb.com/broadway-production/step-on-a-crack-2921
A Gift of Time,https://www.ibdb.com/broadway-production/a-gift-of-time-2767
The Complaisant Lover,https://www.ibdb.com/broadway-production/the-complaisant-lover-2895
Critic's Choice,https://www.ibdb.com/broadway-production/critics-choice-2279
The Hostage,https://www.ibdb.com/broadway-production/the-hostage-2251
Laughs and Other Events,https://www.ibdb.com/broadway-production/laughs-and-other-events-2258
A Majority of One,https://www.ibdb.com/broadway-production/a-majority-of-one-2075
A Raisin in the Sun,https://www.ibdb.com/broadway-production/a-raisin-in-the-sun-2083
"Look Homeward, Angel",https://www.ibdb.com/broadway-production/look-homeward-angel-2660
The Egghead,https://www.ibdb.com/broadway-production/the-egghead-2644
The Greatest Man Alive,https://www.ibdb.com/broadway-production/the-greatest-man-alive-2633
Hide and Seek,https://www.ibdb.com/broadway-production/hide-and-seek-2626
Waiting for Godot,https://www.ibdb.com/broadway-production/waiting-for-godot-2604
Small War on Murray Hill,https://www.ibdb.com/broadway-production/small-war-on-murray-hill-2601
New Faces of 1956,https://www.ibdb.com/broadway-production/new-faces-of-1956-2418
"Wake Up, Darling",https://www.ibdb.com/broadway-production/wake-up-darling-2414
Affair of Honor,https://www.ibdb.com/broadway-production/affair-of-honor-2411
The Chalk Garden,https://www.ibdb.com/broadway-production/the-chalk-garden-2546
Marcel Marceau,https://www.ibdb.com/broadway-production/marcel-marceau-2529
The Desperate Hours,https://www.ibdb.com/broadway-production/the-desperate-hours-2500
Tea and Sympathy,https://www.ibdb.com/broadway-production/tea-and-sympathy-2372
Misalliance,https://www.ibdb.com/broadway-production/misalliance-2219
The Emperor's Clothes,https://www.ibdb.com/broadway-production/the-emperors-clothes-2214
I've Got Sixpence,https://www.ibdb.com/broadway-production/ive-got-sixpence-2367
The Fourposter,https://www.ibdb.com/broadway-production/the-fourposter-1968
Out West of Eighth,https://www.ibdb.com/broadway-production/out-west-of-eighth-1957
"Bell, Book and Candle",https://www.ibdb.com/broadway-production/bell-book-and-candle-1885
The Consul,https://www.ibdb.com/broadway-production/the-consul-2137
The Rat Race,https://www.ibdb.com/broadway-production/the-rat-race-1847
A Streetcar Named Desire,https://www.ibdb.com/broadway-production/a-streetcar-named-desire-1804
This Time Tomorrow,https://www.ibdb.com/broadway-production/this-time-tomorrow-1797
The Telephone / The Medium,https://www.ibdb.com/broadway-production/the-telephone--the-medium-1549
Bathsheba,https://www.ibdb.com/broadway-production/bathsheba-1537
Cyrano de Bergerac,https://www.ibdb.com/broadway-production/cyrano-de-bergerac-1462
The Duchess of Malfi,https://www.ibdb.com/broadway-production/the-duchess-of-malfi-1466
Second Best Bed,https://www.ibdb.com/broadway-production/second-best-bed-1445
Pygmalion,https://www.ibdb.com/broadway-production/pygmalion-1757
Marinka,https://www.ibdb.com/broadway-production/marinka-1717
Make Yourself at Home,https://www.ibdb.com/broadway-production/make-yourself-at-home-1723
Foxhole in the Parlor,https://www.ibdb.com/broadway-production/foxhole-in-the-parlor-1702
The Barretts of Wimpole Street,https://www.ibdb.com/broadway-production/the-barretts-of-wimpole-street-1688
One-Man Show,https://www.ibdb.com/broadway-production/one-man-show-1673
Rebecca,https://www.ibdb.com/broadway-production/rebecca-1666
The Perfect Marriage,https://www.ibdb.com/broadway-production/the-perfect-marriage-1589
Last Stop,https://www.ibdb.com/broadway-production/last-stop-1324
Tomorrow the World,https://www.ibdb.com/broadway-production/tomorrow-the-world-1287
The Three Sisters,https://www.ibdb.com/broadway-production/the-three-sisters-1253
R. U. R.,https://www.ibdb.com/broadway-production/r-u-r-1248
Count Me In,https://www.ibdb.com/broadway-production/count-me-in-1226
Best Foot Forward,https://www.ibdb.com/broadway-production/best-foot-forward-1113
Pal Joey,https://www.ibdb.com/broadway-production/pal-joey-1046
Walk With Music,https://www.ibdb.com/broadway-production/walk-with-music-1005
An International Incident,https://www.ibdb.com/broadway-production/an-international-incident-13248
A Passenger to Bali,https://www.ibdb.com/broadway-production/a-passenger-to-bali-13238
Key Largo,https://www.ibdb.com/broadway-production/key-largo-13210
No Time for Comedy,https://www.ibdb.com/broadway-production/no-time-for-comedy-12445
Off to Buffalo,https://www.ibdb.com/broadway-production/off-to-buffalo-12432
Knickerbocker Holiday,https://www.ibdb.com/broadway-production/knickerbocker-holiday-11587
The Women,https://www.ibdb.com/broadway-production/the-women-9750
Night Must Fall,https://www.ibdb.com/broadway-production/night-must-fall-12153
Bury the Dead,https://www.ibdb.com/broadway-production/bury-the-dead-12118
Prelude,https://www.ibdb.com/broadway-production/prelude-12118
Case of Clyde Griffiths,https://www.ibdb.com/broadway-production/case-of-clyde-griffiths-12106
Parnell,https://www.ibdb.com/broadway-production/parnell-12022
Substitute For Murder,https://www.ibdb.com/broadway-production/substitute-for-murder-12006
Macbeth,https://www.ibdb.com/broadway-production/macbeth-11997
Othello,https://www.ibdb.com/broadway-production/othello-11993
Them's the Reporters,https://www.ibdb.com/broadway-production/thems-the-reporters-11574
To See Ourselves,https://www.ibdb.com/broadway-production/to-see-ourselves-11564
Point Valaine,https://www.ibdb.com/broadway-production/point-valaine-7929
Ruth Draper,https://www.ibdb.com/broadway-production/ruth-draper-11192
Ladies' Money,https://www.ibdb.com/broadway-production/ladies-money-11932
Divided By Three,https://www.ibdb.com/broadway-production/divided-by-three-10681
Jigsaw,https://www.ibdb.com/broadway-production/jigsaw-11870
Wife Insurance,https://www.ibdb.com/broadway-production/wife-insurance-11860
By Your Leave,https://www.ibdb.com/broadway-production/by-your-leave-11828
John Brown,https://www.ibdb.com/broadway-production/john-brown-11825
Jezebel,https://www.ibdb.com/broadway-production/jezebel-11805
Ten Minute Alibi,https://www.ibdb.com/broadway-production/ten-minute-alibi-11769
Both Your Houses,https://www.ibdb.com/broadway-production/both-your-houses-12860
Design For Living,https://www.ibdb.com/broadway-production/design-for-living-11185
Gay Divorce,https://www.ibdb.com/broadway-production/gay-divorce-11688
There's Always Juliet,https://www.ibdb.com/broadway-production/theres-always-juliet-11662
Here Today,https://www.ibdb.com/broadway-production/here-today-11617
Whistling in the Dark,https://www.ibdb.com/broadway-production/whistling-in-the-dark-7893
The Passing Present,https://www.ibdb.com/broadway-production/the-passing-present-11457
The School for Scandal,https://www.ibdb.com/broadway-production/the-school-for-scandal-10409
Melo,https://www.ibdb.com/broadway-production/melo-11354
The Truth Game,https://www.ibdb.com/broadway-production/the-truth-game-11296
Scarlet Sister Mary,https://www.ibdb.com/broadway-production/scarlet-sister-mary-11274
His Majesty's Car,https://www.ibdb.com/broadway-production/his-majestys-car-11244
Topaze,https://www.ibdb.com/broadway-production/topaze-11137
Death Takes a Holiday,https://www.ibdb.com/broadway-production/death-takes-a-holiday-11016
Bird in Hand,https://www.ibdb.com/broadway-production/bird-in-hand-10881
The Love Duel,https://www.ibdb.com/broadway-production/the-love-duel-10887
The Kingdom of God,https://www.ibdb.com/broadway-production/the-kingdom-of-god-10802
